age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
41,services,married,high.school,no,yes,no,cellular,may,wed,67,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no
28,management,single,university.degree,no,no,no,cellular,oct,fri,324,1,999,1,failure,-3.4,92.431,-26.9,0.7390000000000001,5017.5,yes
31,services,single,high.school,no,no,yes,telephone,jul,mon,1425,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
42,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,tue,189,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
47,management,divorced,university.degree,no,yes,yes,telephone,jun,mon,83,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
30,management,single,university.degree,no,no,no,cellular,apr,wed,244,3,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
37,entrepreneur,divorced,university.degree,no,no,yes,cellular,jul,wed,362,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
41,technician,divorced,professional.course,no,no,no,telephone,jul,wed,38,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
27,blue-collar,single,high.school,no,unknown,unknown,cellular,jul,tue,290,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
42,admin.,married,basic.6y,no,no,no,telephone,jun,fri,26,17,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
26,unemployed,married,high.school,no,no,no,cellular,jul,tue,322,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
40,technician,married,professional.course,no,no,no,cellular,jul,fri,234,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
31,unemployed,single,university.degree,no,yes,no,cellular,aug,tue,51,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
30,blue-collar,single,basic.9y,unknown,yes,no,cellular,nov,thu,71,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
48,services,single,high.school,no,yes,no,cellular,apr,fri,267,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
52,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,thu,910,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,yes
43,admin.,single,high.school,no,no,no,cellular,nov,wed,1011,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,yes
48,management,divorced,university.degree,no,yes,no,telephone,may,tue,159,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37,blue-collar,married,professional.course,no,no,no,telephone,may,tue,305,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
25,admin.,single,high.school,no,yes,yes,telephone,jun,wed,109,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
36,self-employed,single,university.degree,no,no,no,cellular,jul,mon,195,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
29,admin.,single,university.degree,no,yes,no,cellular,apr,wed,145,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
31,admin.,married,basic.9y,no,yes,no,cellular,jul,mon,196,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
23,student,single,basic.9y,no,yes,no,cellular,dec,tue,158,2,999,0,nonexistent,-3.0,92.713,-33.0,0.708,5023.5,no
33,student,single,unknown,no,no,no,cellular,nov,mon,288,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
34,admin.,married,university.degree,no,no,no,cellular,aug,wed,202,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
32,technician,married,university.degree,no,no,yes,cellular,aug,thu,975,4,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2,yes
56,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,482,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
31,technician,married,professional.course,no,no,no,telephone,aug,tue,225,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
34,admin.,married,high.school,no,no,no,cellular,may,wed,191,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no
28,blue-collar,single,high.school,no,yes,yes,telephone,jun,wed,148,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
33,admin.,single,university.degree,no,yes,no,cellular,jul,wed,494,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
55,management,married,university.degree,no,yes,no,cellular,may,mon,126,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
31,unemployed,married,university.degree,no,no,no,cellular,aug,tue,91,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
46,services,married,high.school,unknown,yes,no,telephone,may,fri,111,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
50,blue-collar,married,professional.course,unknown,no,no,cellular,nov,thu,283,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,yes
40,admin.,married,university.degree,no,no,no,cellular,jul,mon,1156,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
55,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,262,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
54,management,married,high.school,unknown,no,no,cellular,may,mon,229,5,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
34,admin.,single,university.degree,no,yes,no,cellular,may,wed,234,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no
42,unemployed,married,high.school,unknown,yes,yes,telephone,may,mon,226,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29,admin.,single,university.degree,no,no,no,cellular,jun,tue,160,2,999,0,nonexistent,-2.9,92.963,-40.8,1.286,5076.2,yes
37,technician,single,high.school,no,yes,yes,cellular,aug,wed,763,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,yes
33,technician,divorced,high.school,no,yes,no,cellular,may,tue,210,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no
48,admin.,married,high.school,unknown,yes,no,cellular,jul,thu,182,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no
59,admin.,divorced,university.degree,unknown,yes,yes,cellular,aug,mon,323,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
52,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,fri,80,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
33,admin.,single,high.school,no,no,no,cellular,oct,mon,87,1,999,0,nonexistent,-3.4,92.431,-26.9,0.731,5017.5,no
57,management,married,professional.course,unknown,yes,no,cellular,nov,thu,224,2,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
33,blue-collar,single,basic.4y,no,yes,yes,cellular,may,wed,409,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no
50,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,532,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
36,technician,single,university.degree,no,yes,no,telephone,may,thu,163,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
39,technician,married,professional.course,no,yes,no,cellular,jul,wed,178,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
28,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,341,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
39,technician,married,professional.course,no,no,no,telephone,nov,wed,70,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
36,blue-collar,single,basic.9y,unknown,no,no,telephone,jun,tue,113,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
49,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,64,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
24,blue-collar,single,high.school,no,yes,no,cellular,apr,mon,135,1,999,1,failure,-1.8,93.749,-34.6,0.645,5008.7,no
48,blue-collar,single,basic.4y,no,no,no,cellular,may,tue,275,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no
38,blue-collar,married,unknown,no,no,no,cellular,jul,wed,618,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
38,admin.,divorced,university.degree,no,yes,no,telephone,jun,mon,464,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
34,technician,married,professional.course,no,yes,no,cellular,jul,wed,84,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
41,admin.,single,high.school,no,unknown,unknown,cellular,apr,thu,664,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
39,entrepreneur,married,professional.course,no,yes,no,telephone,jun,fri,43,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
36,technician,married,university.degree,no,yes,no,cellular,aug,tue,120,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
28,technician,single,professional.course,no,yes,no,telephone,jun,wed,1195,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
32,technician,single,high.school,no,yes,no,cellular,aug,tue,78,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
41,housemaid,divorced,basic.9y,unknown,no,yes,cellular,jul,wed,122,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
35,technician,married,basic.9y,no,no,no,cellular,may,tue,580,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes
31,student,single,high.school,no,yes,no,cellular,oct,fri,716,3,999,0,nonexistent,-1.1,94.601,-49.5,1.0290000000000001,4963.6,yes
41,admin.,divorced,high.school,no,yes,no,telephone,jun,tue,204,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
31,housemaid,married,professional.course,no,yes,no,telephone,jun,wed,36,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
36,blue-collar,single,basic.9y,no,no,no,telephone,may,thu,104,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
32,admin.,married,high.school,no,no,no,cellular,jul,wed,185,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
36,blue-collar,single,high.school,no,no,yes,cellular,may,wed,1347,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,yes
50,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,18,16,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
57,admin.,married,high.school,no,yes,no,cellular,apr,tue,111,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes
37,blue-collar,single,high.school,no,no,no,telephone,may,fri,79,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
48,admin.,married,high.school,unknown,no,yes,telephone,may,thu,95,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
34,admin.,single,university.degree,no,no,no,cellular,jun,mon,62,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no
31,management,married,university.degree,no,yes,no,cellular,nov,wed,196,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
33,technician,married,professional.course,no,yes,yes,telephone,may,wed,262,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
36,blue-collar,married,basic.6y,no,yes,no,cellular,apr,fri,233,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
41,admin.,married,high.school,no,no,no,telephone,jun,thu,152,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no
41,blue-collar,married,basic.9y,no,no,no,cellular,oct,mon,79,1,999,1,failure,-3.4,92.431,-26.9,0.7390000000000001,5017.5,no
45,blue-collar,divorced,basic.4y,no,yes,no,cellular,may,mon,190,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
79,retired,married,basic.4y,no,no,yes,cellular,nov,tue,149,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,yes
28,technician,single,professional.course,no,yes,no,telephone,may,fri,65,13,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
31,admin.,married,high.school,no,yes,no,cellular,jul,wed,106,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
49,blue-collar,divorced,unknown,unknown,no,no,cellular,jul,wed,291,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no
35,services,married,high.school,no,yes,no,cellular,may,thu,223,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
32,retired,married,high.school,no,no,no,telephone,may,fri,209,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
36,unemployed,divorced,high.school,no,yes,yes,cellular,nov,mon,68,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
35,admin.,single,university.degree,no,no,no,cellular,may,fri,55,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
24,admin.,single,high.school,unknown,yes,yes,cellular,jul,thu,493,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no
49,services,married,high.school,no,no,no,telephone,jun,thu,395,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
48,technician,married,professional.course,no,yes,no,cellular,jul,tue,136,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
34,admin.,single,high.school,no,yes,no,cellular,nov,mon,725,2,8,2,failure,-3.4,92.649,-30.1,0.722,5017.5,no
27,admin.,single,high.school,no,yes,no,telephone,may,fri,137,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
34,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,52,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no
38,technician,married,university.degree,no,yes,no,cellular,aug,tue,102,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
47,blue-collar,divorced,basic.4y,no,yes,no,cellular,aug,mon,149,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
37,admin.,single,university.degree,no,no,no,cellular,aug,fri,62,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
57,blue-collar,married,basic.9y,no,no,no,cellular,mar,fri,94,2,999,0,nonexistent,-1.8,93.369,-34.8,0.636,5008.7,no
36,admin.,single,university.degree,no,no,no,cellular,aug,tue,288,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
24,services,single,high.school,no,no,yes,cellular,apr,fri,1426,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
49,services,married,high.school,unknown,yes,no,cellular,jul,wed,122,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no
32,blue-collar,married,basic.4y,no,yes,no,cellular,jul,tue,117,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
25,management,married,university.degree,no,yes,no,cellular,may,thu,200,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
36,admin.,married,university.degree,no,no,no,cellular,jul,mon,61,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
26,admin.,single,university.degree,no,no,no,cellular,jul,wed,203,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
49,admin.,married,high.school,no,no,no,telephone,may,tue,157,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,wed,218,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
45,entrepreneur,married,university.degree,no,no,no,telephone,may,thu,71,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
32,admin.,divorced,university.degree,unknown,yes,no,telephone,may,tue,11,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no
51,admin.,married,high.school,no,yes,yes,cellular,may,fri,1002,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,yes
53,unknown,married,basic.4y,unknown,yes,no,cellular,aug,wed,23,6,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
42,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,148,9,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
34,admin.,single,university.degree,no,no,no,cellular,apr,tue,344,1,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,yes
32,management,single,university.degree,no,yes,no,cellular,apr,mon,122,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
28,blue-collar,single,professional.course,no,yes,no,cellular,jul,thu,164,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
27,self-employed,single,university.degree,no,unknown,unknown,cellular,aug,mon,130,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.861,5076.2,no
31,technician,single,professional.course,no,no,no,cellular,aug,thu,500,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
30,technician,married,professional.course,no,yes,no,telephone,jul,thu,501,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.966,5228.1,no
31,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,514,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
46,blue-collar,married,basic.9y,no,yes,yes,telephone,may,mon,386,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
31,technician,married,professional.course,no,no,no,cellular,aug,thu,66,10,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
39,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,99,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
53,blue-collar,married,professional.course,no,yes,yes,telephone,may,thu,418,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
47,services,married,basic.4y,no,yes,yes,cellular,aug,tue,220,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
55,admin.,married,high.school,no,no,no,cellular,jul,mon,168,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
44,admin.,single,basic.9y,no,yes,yes,cellular,jul,mon,919,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,yes
35,admin.,married,university.degree,no,yes,no,cellular,jul,mon,125,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
46,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,210,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no
45,admin.,married,university.degree,no,no,no,cellular,nov,fri,319,1,999,3,failure,-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,no
60,retired,married,university.degree,no,no,no,cellular,sep,thu,799,2,999,0,nonexistent,-1.1,94.199,-37.5,0.884,4963.6,yes
40,services,married,basic.6y,unknown,yes,no,telephone,jun,mon,52,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
46,blue-collar,married,unknown,unknown,no,no,telephone,may,tue,131,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
29,technician,single,professional.course,no,no,no,cellular,nov,fri,161,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
36,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,232,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
45,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,142,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
42,unemployed,married,basic.6y,unknown,no,no,telephone,jun,thu,87,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no
35,services,married,professional.course,unknown,no,no,telephone,jun,fri,103,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
58,admin.,married,high.school,no,yes,no,cellular,jul,thu,214,4,999,2,failure,-1.7,94.215,-40.3,0.81,4991.6,no
45,services,divorced,high.school,no,no,no,cellular,jul,mon,295,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
51,management,married,university.degree,no,no,yes,cellular,jul,wed,110,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
37,management,married,university.degree,no,yes,no,cellular,apr,mon,198,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
36,technician,married,high.school,no,yes,no,cellular,aug,mon,630,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
32,services,married,basic.9y,no,yes,no,telephone,may,mon,262,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39,admin.,married,professional.course,no,no,no,telephone,jun,fri,32,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
28,admin.,single,university.degree,no,yes,no,telephone,may,tue,138,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
27,unemployed,single,university.degree,no,yes,no,cellular,jul,thu,143,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no
40,technician,married,professional.course,unknown,no,no,telephone,jun,mon,60,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
39,admin.,married,university.degree,no,yes,no,telephone,jun,mon,78,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
35,admin.,single,high.school,no,yes,no,telephone,may,tue,78,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
48,blue-collar,married,professional.course,no,no,no,cellular,may,thu,146,2,999,2,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
41,entrepreneur,married,university.degree,no,yes,no,telephone,jun,fri,23,1,999,0,nonexistent,-1.7,94.055,-39.8,0.732,4991.6,no
32,technician,married,university.degree,no,yes,no,cellular,aug,thu,318,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
31,management,married,university.degree,unknown,no,no,cellular,apr,mon,397,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
31,blue-collar,single,high.school,no,no,no,cellular,nov,wed,145,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
